dataset,folder_url,source_file,member_file,kind,path,types,occurrences,position,read_status,example
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].runIterationInformation.ocd,boolean,10,,plateau,True
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].scenario,string,10,,plateau,Reference
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[],object,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[].facilitySchedule,array,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[].facilitySchedule[],object,2960,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[].facilitySchedule[].essPreProcessingConditionFlag,boolean,1290,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[].facilitySchedule[].facilityCode,string,2960,,plateau,ALCOA_WGP
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[].facilitySchedule[].quantity,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].schedule[].marketService,string,60,,plateau,energy
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].solveFinishAsAtTS,string,10,,plateau,2026-08-06T07:59:32.7262707+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].solveStartAsAtTS,string,10,,plateau,2026-08-06T07:59:30.9018962+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].solveStatus,string,10,,plateau,Optimal
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].status,string,10,,plateau,Normal
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[],object,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].marketService,string,60,,plateau,energy
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails,array,60,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[],object,2960,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].downwardsRampRateValueUsed,number,2960,,plateau,3.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].enablementMaximumValueUsed,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].enablementMinimumValueUsed,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].facilityCode,string,2960,,plateau,ALCOA_WGP
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].highBreakpointValueUsed,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].lowBreakpointValueUsed,number,2960,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData/current/,ReferenceDispatchSolution_202608060800.json,,json,$.data.solutionData[].trapeziumAdjustments[].trapeziumAdjustmentDetails[].upwardsRampRateValueUsed,number,2960,,plateau,3.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$,object,1,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data,object,1,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.dispatchDataIssueID,string,1,,plateau,20260806080111935_7745
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.primaryDispatchInterval,string,1,,plateau,2026-08-06T08:00:00+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData,array,1,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[],object,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.contingencyLower,number,9,,plateau,155.7
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.contingencyRaise,number,9,,plateau,150.7
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.energyInjectionCapacity,number,9,,plateau,493.077
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.energyWithdrawalCapacity,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.regulationLower,number,9,,plateau,162.1
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.regulationRaise,number,9,,plateau,162.1
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].availableQuantities.rocof,number,9,,plateau,2294.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[],object,23682,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].bindingConstraintFlag,boolean,23682,,plateau,True
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].constraintType,string,23682,,plateau,Formulation
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].defaultRhs,number,23682,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].description,string,23682,,plateau,System Energy Balance
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].id,string,23682,,plateau,SystemEnergyBalance
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].isInterventionEvent,boolean,23682,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].leftHandSideValue,number,23682,,plateau,2677.4
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].nearBindingConstraintFlag,boolean,23682,,plateau,True
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].operator,string,23682,,plateau,EqualTo
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].rightHandSideValue,number,23682,,plateau,2677.4
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].shadowPrice,number,23682,,plateau,140.49
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].slackVariables,array,21140,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].slackVariables[],object,22157,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].slackVariables[].value,number,22156,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].constraints[].slackVariables[].variable,string,22157,,plateau,EnergyBalance_SlackDeficit
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.clearedContingencyLower,number,9,,plateau,63.044
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.clearedContingencyRaise,number,9,,plateau,295.545
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.contingencyLowerDeficit,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.contingencyLowerOffset,number,9,,plateau,93.987
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.contingencyLowerRequirement,number,9,,plateau,63.044
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.contingencyRaiseDeficit,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.contingencyRaiseOffset,number,9,,plateau,84.836
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.contingencyRaiseRequirement,number,9,,plateau,253.804
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.demandLevel,number,9,,plateau,2800.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.dpvLevel,number,9,,plateau,510.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.largestContingency,number,9,,plateau,338.64
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.largestLoadContingency,number,9,,plateau,157.031
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.solvedContingency,number,9,,plateau,390.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].contingencySolution.solvedInertia,number,9,,plateau,18750.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedContingency,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedContingency[],object,90,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedContingency[].id,string,90,,plateau,NIL * {KMP-KEM 91} [SupplyRisk]
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedContingency[].valueOfContingency,number,90,,plateau,236.5
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency,array,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[],object,72,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities,array,72,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[],object,225,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[].contribution,number,225,,plateau,-55.6
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[].facilityCode,string,225,,plateau,INVESTEC_COLLGAR_WF1
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].associatedFacilities[].marketService,string,225,,plateau,energy
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].id,string,72,,plateau,"NIL, Off(MRT81-MNC) * {KDN-MRT X1, SPS_220TRIP} [LoadRisk]"
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].loadContribution,number,72,,plateau,128.713
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].definedLoadContingency[].valueOfContingency,number,72,,plateau,65.183
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchCaps,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchCaps[],object,130,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchCaps[].dispatchCap,number,130,,plateau,80.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchCaps[].facilityCode,string,130,,plateau,EDWFMAN_WF1
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchInterval,string,10,,plateau,2026-08-06T08:00:00+08:00
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchRunId,string,10,,plateau,9b98d60d-9f31-4689-a8f7-08def34d9a29
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal,object,9,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.contingencyLower,number,9,,plateau,63.044
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.contingencyRaise,number,9,,plateau,295.545
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.energyInjectionCapacity,number,9,,plateau,2677.4
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.energyWithdrawalCapacity,number,9,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.regulationLower,number,9,,plateau,110.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.regulationRaise,number,9,,plateau,110.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchTotal.rocof,number,9,,plateau,13885.9
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].dispatchType,string,10,,plateau,Dispatch
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails,array,10,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[],object,1710,,plateau,
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].congestionRental,number,1710,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].contingency,number,1710,,plateau,40.122
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].contingencyLowerPF,number,1710,,plateau,1.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].contingencyRaisePF,number,1710,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].estimatedFcessUpliftPayment,number,1710,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].facilityCode,string,1710,,plateau,ALCOA_WGP
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].facilityLowerRisk,number,1710,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].facilityRisk,number,1710,,plateau,0.0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].fastStartFlag,boolean,1710,,plateau,False
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].fastStartInitialMode,number,1710,,plateau,0
dispatchSolution,https://data.wa.aemo.com.au/public/market-data/wemde/dispatchSolution/dispatchData-AvailableCapacity/current/,AvailableCapacityDispatchSolution_202608060800.json,,json,$.data.solutionData[].facilityScheduleDetails[].fastStartInitialModeTime,number,1710,,plateau,0
